#group,false,false,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,
,result,table,_time,_value,_field,_measurement,sensor_id
,,3,2026-03-18T01:25:57Z,0.333139921624,co,airSensors,TLM0103
,,3,2026-03-18T01:26:07Z,0.353421100971,co,airSensors,TLM0103
,,3,2026-03-18T01:26:17Z,0.426802062898,co,airSensors,TLM0103
,,3,2026-03-18T01:26:27Z,0.375314993369,co,airSensors,TLM0103
,,3,2026-03-18T01:26:37Z,0.387884499091,co,airSensors,TLM0103
,,3,2026-03-18T01:26:47Z,0.371759152985,co,airSensors,TLM0103
,,3,2026-03-18T01:26:57Z,0.355177133322,co,airSensors,TLM0103
,,3,2026-03-18T01:27:07Z,0.379873698737,co,airSensors,TLM0103
,,3,2026-03-18T01:27:17Z,0.362120464934,co,airSensors,TLM0103
,,3,2026-03-18T01:27:27Z,0.373676602193,co,airSensors,TLM0103
,,3,2026-03-18T01:27:37Z,0.442085467634,co,airSensors,TLM0103
,,3,2026-03-18T01:27:47Z,0.325477588464,co,airSensors,TLM0103
,,3,2026-03-18T01:27:57Z,0.352440203487,co,airSensors,TLM0103
,,3,2026-03-18T01:28:07Z,0.276645986284,co,airSensors,TLM0103
,,3,2026-03-18T01:28:17Z,0.432560856976,co,airSensors,TLM0103
,,3,2026-03-18T01:28:27Z,0.375286262307,co,airSensors,TLM0103
,,3,2026-03-18T01:28:37Z,0.317963058532,co,airSensors,TLM0103
,,3,2026-03-18T01:28:47Z,0.279884673248,co,airSensors,TLM0103
,,3,2026-03-18T01:28:57Z,0.307891967874,co,airSensors,TLM0103
,,3,2026-03-18T01:29:07Z,0.375184428577,co,airSensors,TLM0103
,,3,2026-03-18T01:29:17Z,0.419186507963,co,airSensors,TLM0103
,,3,2026-03-18T01:29:27Z,0.322980530702,co,airSensors,TLM0103
,,3,2026-03-18T01:29:37Z,0.355744925404,co,airSensors,TLM0103
,,3,2026-03-18T01:29:47Z,0.402320868534,co,airSensors,TLM0103
,,3,2026-03-18T01:29:57Z,0.420830300177,co,airSensors,TLM0103
,,3,2026-03-18T01:30:07Z,0.367033942376,co,airSensors,TLM0103
,,3,2026-03-18T01:30:17Z,0.372350102045,co,airSensors,TLM0103
,,3,2026-03-18T01:30:27Z,0.397036222766,co,airSensors,TLM0103
,,3,2026-03-18T01:30:37Z,0.375553044185,co,airSensors,TLM0103
,,3,2026-03-18T01:30:47Z,0.330907012973,co,airSensors,TLM0103
,,3,2026-03-18T01:30:57Z,0.328266057464,co,airSensors,TLM0103
,,3,2026-03-18T01:31:07Z,0.292012727141,co,airSensors,TLM0103
,,3,2026-03-18T01:31:17Z,0.338426186325,co,airSensors,TLM0103
,,3,2026-03-18T01:31:27Z,0.319956765703,co,airSensors,TLM0103
,,3,2026-03-18T01:31:37Z,0.364540244211,co,airSensors,TLM0103
,,3,2026-03-18T01:31:47Z,0.416793841529,co,airSensors,TLM0103
,,3,2026-03-18T01:31:57Z,0.435992191924,co,airSensors,TLM0103
,,3,2026-03-18T01:32:07Z,0.373481817694,co,airSensors,TLM0103
,,3,2026-03-18T01:32:17Z,0.402738149679,co,airSensors,TLM0103
,,3,2026-03-18T01:32:27Z,0.277795153978,co,airSensors,TLM0103
,,3,2026-03-18T01:32:37Z,0.267438540491,co,airSensors,TLM0103
,,3,2026-03-18T01:32:47Z,0.359820279878,co,airSensors,TLM0103
,,3,2026-03-18T01:32:57Z,0.286059694359,co,airSensors,TLM0103
,,3,2026-03-18T01:33:07Z,0.529838128676,co,airSensors,TLM0103
,,3,2026-03-18T01:33:17Z,0.354283946672,co,airSensors,TLM0103
,,3,2026-03-18T01:33:27Z,0.375757230587,co,airSensors,TLM0103
,,3,2026-03-18T01:33:37Z,0.296180591781,co,airSensors,TLM0103
,,3,2026-03-18T01:33:47Z,0.436703452222,co,airSensors,TLM0103
,,3,2026-03-18T01:33:57Z,0.398383960848,co,airSensors,TLM0103
,,3,2026-03-18T01:34:07Z,0.429170398552,co,airSensors,TLM0103
,,3,2026-03-18T01:34:17Z,0.375985439457,co,airSensors,TLM0103
,,3,2026-03-18T01:34:27Z,0.421781346244,co,airSensors,TLM0103
,,3,2026-03-18T01:34:37Z,0.345352494684,co,airSensors,TLM0103
,,3,2026-03-18T01:34:47Z,0.369557950981,co,airSensors,TLM0103
,,3,2026-03-18T01:34:57Z,0.328329678908,co,airSensors,TLM0103
,,3,2026-03-18T01:35:07Z,0.424177560092,co,airSensors,TLM0103
,,3,2026-03-18T01:35:17Z,0.429844971003,co,airSensors,TLM0103
,,3,2026-03-18T01:35:27Z,0.398205780749,co,airSensors,TLM0103
,,3,2026-03-18T01:35:37Z,0.354324231072,co,airSensors,TLM0103
,,3,2026-03-18T01:35:47Z,0.389630317924,co,airSensors,TLM0103
,,3,2026-03-18T01:35:57Z,0.425520375307,co,airSensors,TLM0103
,,3,2026-03-18T01:36:07Z,0.373510329618,co,airSensors,TLM0103
,,3,2026-03-18T01:36:17Z,0.336776974630,co,airSensors,TLM0103
,,3,2026-03-18T01:36:27Z,0.376130966185,co,airSensors,TLM0103
,,3,2026-03-18T01:36:37Z,0.416881680696,co,airSensors,TLM0103
,,3,2026-03-18T01:36:47Z,0.427100544303,co,airSensors,TLM0103
,,3,2026-03-18T01:36:57Z,0.374516857313,co,airSensors,TLM0103
,,3,2026-03-18T01:37:07Z,0.414951715117,co,airSensors,TLM0103
,,3,2026-03-18T01:37:17Z,0.272551614699,co,airSensors,TLM0103
,,3,2026-03-18T01:37:27Z,0.321781168340,co,airSensors,TLM0103
,,3,2026-03-18T01:37:37Z,0.325105934539,co,airSensors,TLM0103
,,3,2026-03-18T01:37:47Z,0.385489172519,co,airSensors,TLM0103
,,3,2026-03-18T01:37:57Z,0.347830314153,co,airSensors,TLM0103
,,3,2026-03-18T01:38:07Z,0.368694609149,co,airSensors,TLM0103
,,3,2026-03-18T01:38:17Z,0.314392229033,co,airSensors,TLM0103
,,3,2026-03-18T01:38:27Z,0.283778616783,co,airSensors,TLM0103
,,3,2026-03-18T01:38:37Z,0.377352880105,co,airSensors,TLM0103
,,3,2026-03-18T01:38:47Z,0.369671504680,co,airSensors,TLM0103
,,3,2026-03-18T01:38:57Z,0.358841929679,co,airSensors,TLM0103
,,3,2026-03-18T01:39:07Z,0.368501148352,co,airSensors,TLM0103
,,3,2026-03-18T01:39:17Z,0.410785934805,co,airSensors,TLM0103
,,3,2026-03-18T01:39:27Z,0.316649864138,co,airSensors,TLM0103
,,3,2026-03-18T01:39:37Z,0.353136329132,co,airSensors,TLM0103
,,3,2026-03-18T01:39:47Z,0.371368815282,co,airSensors,TLM0103
,,3,2026-03-18T01:39:57Z,0.365388863654,co,airSensors,TLM0103
,,3,2026-03-18T01:40:07Z,0.365281596529,co,airSensors,TLM0103
,,3,2026-03-18T01:40:17Z,0.388760310935,co,airSensors,TLM0103
,,3,2026-03-18T01:40:27Z,0.431845358807,co,airSensors,TLM0103
,,3,2026-03-18T01:40:37Z,0.367155258080,co,airSensors,TLM0103
,,3,2026-03-18T01:40:47Z,0.345781726630,co,airSensors,TLM0103
,,3,2026-03-18T01:40:57Z,0.339377067728,co,airSensors,TLM0103
,,3,2026-03-18T01:41:07Z,0.370963472028,co,airSensors,TLM0103
,,3,2026-03-18T01:41:17Z,0.343897384729,co,airSensors,TLM0103
,,3,2026-03-18T01:41:27Z,0.386424942889,co,airSensors,TLM0103
,,3,2026-03-18T01:41:37Z,0.430317262646,co,airSensors,TLM0103
,,3,2026-03-18T01:41:47Z,0.402415911048,co,airSensors,TLM0103
,,3,2026-03-18T01:41:57Z,0.259089403933,co,airSensors,TLM0103
,,3,2026-03-18T01:42:07Z,0.365416132881,co,airSensors,TLM0103
,,3,2026-03-18T01:42:17Z,0.377196743622,co,airSensors,TLM0103
,,3,2026-03-18T01:42:27Z,0.505854740354,co,airSensors,TLM0103
,,3,2026-03-18T01:42:37Z,0.430984354075,co,airSensors,TLM0103
,,3,2026-03-18T01:42:47Z,0.368730038169,co,airSensors,TLM0103
,,3,2026-03-18T01:42:57Z,0.418016486754,co,airSensors,TLM0103
,,3,2026-03-18T01:43:07Z,0.337725582923,co,airSensors,TLM0103
,,3,2026-03-18T01:43:17Z,0.361132739584,co,airSensors,TLM0103
,,3,2026-03-18T01:43:27Z,0.366394006484,co,airSensors,TLM0103
,,3,2026-03-18T01:43:37Z,0.332409950104,co,airSensors,TLM0103
,,3,2026-03-18T01:43:47Z,0.376461231217,co,airSensors,TLM0103
,,3,2026-03-18T01:43:57Z,0.370308163729,co,airSensors,TLM0103
,,3,2026-03-18T01:44:07Z,0.365996324894,co,airSensors,TLM0103
,,3,2026-03-18T01:44:17Z,0.325248383863,co,airSensors,TLM0103
,,3,2026-03-18T01:44:27Z,0.340850402501,co,airSensors,TLM0103
,,3,2026-03-18T01:44:37Z,0.354244034596,co,airSensors,TLM0103
,,3,2026-03-18T01:44:47Z,0.374201554988,co,airSensors,TLM0103
,,3,2026-03-18T01:44:57Z,0.392892426356,co,airSensors,TLM0103
,,3,2026-03-18T01:45:07Z,0.331268400377,co,airSensors,TLM0103
,,3,2026-03-18T01:45:17Z,0.416895614000,co,airSensors,TLM0103
,,3,2026-03-18T01:45:27Z,0.320972135258,co,airSensors,TLM0103
,,3,2026-03-18T01:45:37Z,0.388544557412,co,airSensors,TLM0103
,,3,2026-03-18T01:45:47Z,0.400946075605,co,airSensors,TLM0103
,,3,2026-03-18T01:45:57Z,0.395246939488,co,airSensors,TLM0103
,,3,2026-03-18T01:46:07Z,0.395368183310,co,airSensors,TLM0103
,,3,2026-03-18T01:46:17Z,0.422434102441,co,airSensors,TLM0103
,,3,2026-03-18T01:46:27Z,0.398584038951,co,airSensors,TLM0103
,,3,2026-03-18T01:46:37Z,0.341657169974,co,airSensors,TLM0103
,,3,2026-03-18T01:46:47Z,0.335324069210,co,airSensors,TLM0103
,,3,2026-03-18T01:46:57Z,0.367099197415,co,airSensors,TLM0103
,,3,2026-03-18T01:47:07Z,0.378465357172,co,airSensors,TLM0103
,,3,2026-03-18T01:47:17Z,0.373301017333,co,airSensors,TLM0103
,,3,2026-03-18T01:47:27Z,0.379629309651,co,airSensors,TLM0103
,,3,2026-03-18T01:47:37Z,0.332414490625,co,airSensors,TLM0103
,,3,2026-03-18T01:47:47Z,0.369137354983,co,airSensors,TLM0103
,,3,2026-03-18T01:47:57Z,0.287132364195,co,airSensors,TLM0103
,,3,2026-03-18T01:48:07Z,0.380232646298,co,airSensors,TLM0103
,,3,2026-03-18T01:48:17Z,0.410920267108,co,airSensors,TLM0103
,,3,2026-03-18T01:48:27Z,0.330200543366,co,airSensors,TLM0103
,,3,2026-03-18T01:48:37Z,0.319471430009,co,airSensors,TLM0103
,,3,2026-03-18T01:48:47Z,0.354613212573,co,airSensors,TLM0103
,,3,2026-03-18T01:48:57Z,0.444890024915,co,airSensors,TLM0103
,,3,2026-03-18T01:49:07Z,0.422621845426,co,airSensors,TLM0103
,,3,2026-03-18T01:49:17Z,0.328289724555,co,airSensors,TLM0103
,,3,2026-03-18T01:49:27Z,0.337868908734,co,airSensors,TLM0103
,,3,2026-03-18T01:49:37Z,0.444598428167,co,airSensors,TLM0103
,,3,2026-03-18T01:49:47Z,0.432590969701,co,airSensors,TLM0103
,,3,2026-03-18T01:49:57Z,0.294620351821,co,airSensors,TLM0103
,,3,2026-03-18T01:50:07Z,0.443536535643,co,airSensors,TLM0103
,,3,2026-03-18T01:50:17Z,0.294295294889,co,airSensors,TLM0103
,,3,2026-03-18T01:50:27Z,0.317875531598,co,airSensors,TLM0103
,,3,2026-03-18T01:50:37Z,0.374829153652,co,airSensors,TLM0103
,,3,2026-03-18T01:50:47Z,0.300787132296,co,airSensors,TLM0103
,,3,2026-03-18T01:50:57Z,0.280456801531,co,airSensors,TLM0103
,,3,2026-03-18T01:51:07Z,0.403780663220,co,airSensors,TLM0103
,,3,2026-03-18T01:51:17Z,0.330320699526,co,airSensors,TLM0103
,,3,2026-03-18T01:51:27Z,0.374449451528,co,airSensors,TLM0103
,,3,2026-03-18T01:51:37Z,0.368856135100,co,airSensors,TLM0103
,,3,2026-03-18T01:51:47Z,0.315328349005,co,airSensors,TLM0103
,,3,2026-03-18T01:51:57Z,0.380077006630,co,airSensors,TLM0103
,,3,2026-03-18T01:52:07Z,0.362767954495,co,airSensors,TLM0103
,,3,2026-03-18T01:52:17Z,0.344604758276,co,airSensors,TLM0103
,,3,2026-03-18T01:52:27Z,0.260669212263,co,airSensors,TLM0103
,,3,2026-03-18T01:52:37Z,0.305312919367,co,airSensors,TLM0103
,,3,2026-03-18T01:52:47Z,0.322996639438,co,airSensors,TLM0103
,,3,2026-03-18T01:52:57Z,0.374199398626,co,airSensors,TLM0103
,,3,2026-03-18T01:53:07Z,0.280997946322,co,airSensors,TLM0103
,,3,2026-03-18T01:53:17Z,0.365464003623,co,airSensors,TLM0103
,,3,2026-03-18T01:53:27Z,0.282116208202,co,airSensors,TLM0103
,,3,2026-03-18T01:53:37Z,0.390137849171,co,airSensors,TLM0103
,,3,2026-03-18T01:53:47Z,0.265333385890,co,airSensors,TLM0103
,,3,2026-03-18T01:53:57Z,0.420451289081,co,airSensors,TLM0103
,,3,2026-03-18T01:54:07Z,0.399338258110,co,airSensors,TLM0103
,,3,2026-03-18T01:54:17Z,0.337568839156,co,airSensors,TLM0103
,,3,2026-03-18T01:54:27Z,0.279991509088,co,airSensors,TLM0103
,,3,2026-03-18T01:54:37Z,0.423548178652,co,airSensors,TLM0103
,,3,2026-03-18T01:54:47Z,0.281896297942,co,airSensors,TLM0103
,,3,2026-03-18T01:54:57Z,0.388651736595,co,airSensors,TLM0103
,,3,2026-03-18T01:55:07Z,0.386325807112,co,airSensors,TLM0103
,,3,2026-03-18T01:55:17Z,0.370284482690,co,airSensors,TLM0103
,,3,2026-03-18T01:55:27Z,0.421858172363,co,airSensors,TLM0103
,,3,2026-03-18T01:55:37Z,0.369041410869,co,airSensors,TLM0103
,,3,2026-03-18T01:55:47Z,0.366561885760,co,airSensors,TLM0103
,,3,2026-03-18T01:55:57Z,0.454658419525,co,airSensors,TLM0103
,,3,2026-03-18T01:56:07Z,0.333561471463,co,airSensors,TLM0103
,,3,2026-03-18T01:56:17Z,0.317427774379,co,airSensors,TLM0103
,,3,2026-03-18T01:56:27Z,0.340328730847,co,airSensors,TLM0103
,,3,2026-03-18T01:56:37Z,0.377168524831,co,airSensors,TLM0103
,,3,2026-03-18T01:56:47Z,0.385866285511,co,airSensors,TLM0103
,,3,2026-03-18T01:56:57Z,0.419150219027,co,airSensors,TLM0103
,,3,2026-03-18T01:57:07Z,0.345719308348,co,airSensors,TLM0103
,,3,2026-03-18T01:57:17Z,0.302048909142,co,airSensors,TLM0103
,,3,2026-03-18T01:57:27Z,0.279561422957,co,airSensors,TLM0103
,,3,2026-03-18T01:57:37Z,0.334111880789,co,airSensors,TLM0103
,,3,2026-03-18T01:57:47Z,0.380437600563,co,airSensors,TLM0103
,,3,2026-03-18T01:57:57Z,0.275722622386,co,airSensors,TLM0103
,,3,2026-03-18T01:58:07Z,0.264211042527,co,airSensors,TLM0103
,,3,2026-03-18T01:58:17Z,0.376187961145,co,airSensors,TLM0103
,,3,2026-03-18T01:58:27Z,0.266301263391,co,airSensors,TLM0103
,,3,2026-03-18T01:58:37Z,0.352236550280,co,airSensors,TLM0103
,,3,2026-03-18T01:58:47Z,0.389967246413,co,airSensors,TLM0103
,,3,2026-03-18T01:58:57Z,0.391286512803,co,airSensors,TLM0103
,,3,2026-03-18T01:59:07Z,0.312782329721,co,airSensors,TLM0103
,,3,2026-03-18T01:59:17Z,0.350892535959,co,airSensors,TLM0103
,,3,2026-03-18T01:59:27Z,0.281707969684,co,airSensors,TLM0103
,,3,2026-03-18T01:59:37Z,0.414384177046,co,airSensors,TLM0103
,,3,2026-03-18T01:59:47Z,0.338550356582,co,airSensors,TLM0103
,,3,2026-03-18T01:59:57Z,0.408259479880,co,airSensors,TLM0103
,,3,2026-03-18T02:00:07Z,0.365893866258,co,airSensors,TLM0103
,,3,2026-03-18T02:00:17Z,0.392125503546,co,airSensors,TLM0103
,,3,2026-03-18T02:00:27Z,0.359193370816,co,airSensors,TLM0103
,,3,2026-03-18T02:00:37Z,0.357185152879,co,airSensors,TLM0103
,,3,2026-03-18T02:00:47Z,0.347209898738,co,airSensors,TLM0103
,,3,2026-03-18T02:00:57Z,0.388184092017,co,airSensors,TLM0103
,,3,2026-03-18T02:01:07Z,0.181218050058,co,airSensors,TLM0103
,,4,2026-03-18T01:01:07Z,0.700302161399,co,airSensors,TLM0200
,,4,2026-03-18T01:01:17Z,1.157859769659,co,airSensors,TLM0200
,,4,2026-03-18T01:01:27Z,4.396824353524,co,airSensors,TLM0200
,,4,2026-03-18T01:01:37Z,4.851539506518,co,airSensors,TLM0200
,,4,2026-03-18T01:01:47Z,0.699766418915,co,airSensors,TLM0200
,,4,2026-03-18T01:01:57Z,3.535237154477,co,airSensors,TLM0200
,,4,2026-03-18T01:02:07Z,1.064008472618,co,airSensors,TLM0200
,,4,2026-03-18T01:02:17Z,4.497765497904,co,airSensors,TLM0200
,,4,2026-03-18T01:02:27Z,4.997053851368,co,airSensors,TLM0200
,,4,2026-03-18T01:02:37Z,5.139763746161,co,airSensors,TLM0200
,,4,2026-03-18T01:02:47Z,4.025773461525,co,airSensors,TLM0200
,,4,2026-03-18T01:02:57Z,4.091107265562,co,airSensors,TLM0200
,,4,2026-03-18T01:03:07Z,5.341295619600,co,airSensors,TLM0200
,,4,2026-03-18T01:03:17Z,4.057227342278,co,airSensors,TLM0200
,,4,2026-03-18T01:03:27Z,3.035089947527,co,airSensors,TLM0200
,,4,2026-03-18T01:03:37Z,5.019573557092,co,airSensors,TLM0200
,,4,2026-03-18T01:03:47Z,3.746038052717,co,airSensors,TLM0200
,,4,2026-03-18T01:03:57Z,4.932039864550,co,airSensors,TLM0200
,,4,2026-03-18T01:04:07Z,3.578958451893,co,airSensors,TLM0200
,,4,2026-03-18T01:04:17Z,9.933347792477,co,airSensors,TLM0200
,,4,2026-03-18T01:04:27Z,0.811908082874,co,airSensors,TLM0200
,,4,2026-03-18T01:04:37Z,0.756073352550,co,airSensors,TLM0200
,,4,2026-03-18T01:04:47Z,1.129584426573,co,airSensors,TLM0200
,,4,2026-03-18T01:04:57Z,3.408711191476,co,airSensors,TLM0200
,,4,2026-03-18T01:05:07Z,4.259255258317,co,airSensors,TLM0200
,,4,2026-03-18T01:05:17Z,1.662654595578,co,airSensors,TLM0200
,,4,2026-03-18T01:05:27Z,1.473027810673,co,airSensors,TLM0200
,,4,2026-03-18T01:05:37Z,5.173214574795,co,airSensors,TLM0200
,,4,2026-03-18T01:05:47Z,4.805597480597,co,airSensors,TLM0200
,,4,2026-03-18T01:05:57Z,4.445403742094,co,airSensors,TLM0200
,,4,2026-03-18T01:06:07Z,3.619564504724,co,airSensors,TLM0200
,,4,2026-03-18T01:06:17Z,2.871666242264,co,airSensors,TLM0200
,,4,2026-03-18T01:06:27Z,0.689159381839,co,airSensors,TLM0200
,,4,2026-03-18T01:06:37Z,1.613166789730,co,airSensors,TLM0200
,,4,2026-03-18T01:06:47Z,5.335926401122,co,airSensors,TLM0200
,,4,2026-03-18T01:06:57Z,2.676004989200,co,airSensors,TLM0200
,,4,2026-03-18T01:07:07Z,4.348637830097,co,airSensors,TLM0200
,,4,2026-03-18T01:07:17Z,4.492999821902,co,airSensors,TLM0200
,,4,2026-03-18T01:07:27Z,2.304737795159,co,airSensors,TLM0200
,,4,2026-03-18T01:07:37Z,1.450970007733,co,airSensors,TLM0200
,,4,2026-03-18T01:07:47Z,4.311320491629,co,airSensors,TLM0200
,,4,2026-03-18T01:07:57Z,1.088260062156,co,airSensors,TLM0200
,,4,2026-03-18T01:08:07Z,3.535778624108,co,airSensors,TLM0200
,,4,2026-03-18T01:08:17Z,5.397722993901,co,airSensors,TLM0200
,,4,2026-03-18T01:08:27Z,4.546270923450,co,airSensors,TLM0200
,,4,2026-03-18T01:08:37Z,4.903950554502,co,airSensors,TLM0200
,,4,2026-03-18T01:08:47Z,0.928126648658,co,airSensors,TLM0200
,,4,2026-03-18T01:08:57Z,1.650010613970,co,airSensors,TLM0200
,,4,2026-03-18T01:09:07Z,2.242188077227,co,airSensors,TLM0200
,,4,2026-03-18T01:09:17Z,2.576879273849,co,airSensors,TLM0200
,,4,2026-03-18T01:09:27Z,1.419681433835,co,airSensors,TLM0200
,,4,2026-03-18T01:09:37Z,5.879484962522,co,airSensors,TLM0200
,,4,2026-03-18T01:09:47Z,1.436446553396,co,airSensors,TLM0200
,,4,2026-03-18T01:09:57Z,4.604488408082,co,airSensors,TLM0200
,,4,2026-03-18T01:10:07Z,3.830826805667,co,airSensors,TLM0200
,,4,2026-03-18T01:10:17Z,4.038469187497,co,airSensors,TLM0200
,,4,2026-03-18T01:10:27Z,1.734297320178,co,airSensors,TLM0200
,,4,2026-03-18T01:10:37Z,2.229391924199,co,airSensors,TLM0200
,,4,2026-03-18T01:10:47Z,4.026472728311,co,airSensors,TLM0200
,,4,2026-03-18T01:10:57Z,2.291369207816,co,airSensors,TLM0200
,,4,2026-03-18T01:11:07Z,4.560815713570,co,airSensors,TLM0200
,,4,2026-03-18T01:11:17Z,0.799129076702,co,airSensors,TLM0200
,,4,2026-03-18T01:11:27Z,0.744091452015,co,airSensors,TLM0200
,,4,2026-03-18T01:11:37Z,4.380366020755,co,airSensors,TLM0200
,,4,2026-03-18T01:11:47Z,3.944942932381,co,airSensors,TLM0200
,,4,2026-03-18T01:11:57Z,0.752488204912,co,airSensors,TLM0200
,,4,2026-03-18T01:12:07Z,5.557878820279,co,airSensors,TLM0200
,,4,2026-03-18T01:12:17Z,0.410269593073,co,airSensors,TLM0200
,,4,2026-03-18T01:12:27Z,5.724896386562,co,airSensors,TLM0200
,,4,2026-03-18T01:12:37Z,4.570887431932,co,airSensors,TLM0200
,,4,2026-03-18T01:12:47Z,5.980196504108,co,airSensors,TLM0200
,,4,2026-03-18T01:12:57Z,5.968213361201,co,airSensors,TLM0200
,,4,2026-03-18T01:13:07Z,2.427711359363,co,airSensors,TLM0200
,,4,2026-03-18T01:13:17Z,4.816190697748,co,airSensors,TLM0200
,,4,2026-03-18T01:13:27Z,1.578305163457,co,airSensors,TLM0200
,,4,2026-03-18T01:13:37Z,3.275403830230,co,airSensors,TLM0200
,,4,2026-03-18T01:13:47Z,1.917593493914,co,airSensors,TLM0200
,,4,2026-03-18T01:13:57Z,3.412192205333,co,airSensors,TLM0200
,,4,2026-03-18T01:14:07Z,5.235077134361,co,airSensors,TLM0200
,,4,2026-03-18T01:14:17Z,3.108674411533,co,airSensors,TLM0200
,,4,2026-03-18T01:14:27Z,0.790976003442,co,airSensors,TLM0200
,,4,2026-03-18T01:14:37Z,2.436060467652,co,airSensors,TLM0200
,,4,2026-03-18T01:14:47Z,4.978891287254,co,airSensors,TLM0200
,,4,2026-03-18T01:14:57Z,3.354451477042,co,airSensors,TLM0200
,,4,2026-03-18T01:15:07Z,4.005330634182,co,airSensors,TLM0200
,,4,2026-03-18T01:15:17Z,2.922746255523,co,airSensors,TLM0200
,,4,2026-03-18T01:15:27Z,2.269528929402,co,airSensors,TLM0200
,,4,2026-03-18T01:15:37Z,3.983711486688,co,airSensors,TLM0200
,,4,2026-03-18T01:15:47Z,4.117875915891,co,airSensors,TLM0200
,,4,2026-03-18T01:15:57Z,5.563068152882,co,airSensors,TLM0200
,,4,2026-03-18T01:16:07Z,4.115802819366,co,airSensors,TLM0200
,,4,2026-03-18T01:16:17Z,6.232048813994,co,airSensors,TLM0200
,,4,2026-03-18T01:16:27Z,5.237518665571,co,airSensors,TLM0200
,,4,2026-03-18T01:16:37Z,1.006902278122,co,airSensors,TLM0200
,,4,2026-03-18T01:16:47Z,2.848753790795,co,airSensors,TLM0200
,,4,2026-03-18T01:16:57Z,2.685883875551,co,airSensors,TLM0200
,,4,2026-03-18T01:17:07Z,0.662060285956,co,airSensors,TLM0200
,,4,2026-03-18T01:17:17Z,1.235089386699,co,airSensors,TLM0200
,,4,2026-03-18T01:17:27Z,4.970862425084,co,airSensors,TLM0200
,,4,2026-03-18T01:17:37Z,2.962100661421,co,airSensors,TLM0200
,,4,2026-03-18T01:17:47Z,1.255752919147,co,airSensors,TLM0200
,,4,2026-03-18T01:17:57Z,1.900616722434,co,airSensors,TLM0200
,,4,2026-03-18T01:18:07Z,8.962476803401,co,airSensors,TLM0200
,,4,2026-03-18T01:18:17Z,1.498830346100,co,airSensors,TLM0200
,,4,2026-03-18T01:18:27Z,1.128052791330,co,airSensors,TLM0200
,,4,2026-03-18T01:18:37Z,4.862442109410,co,airSensors,TLM0200
,,4,2026-03-18T01:18:47Z,5.173847324804,co,airSensors,TLM0200
,,4,2026-03-18T01:18:57Z,3.450642697968,co,airSensors,TLM0200
,,4,2026-03-18T01:19:07Z,4.264008308192,co,airSensors,TLM0200
,,4,2026-03-18T01:19:17Z,5.781841331324,co,airSensors,TLM0200
,,4,2026-03-18T01:19:27Z,5.313692789990,co,airSensors,TLM0200
,,4,2026-03-18T01:19:37Z,0.852278706431,co,airSensors,TLM0200
,,4,2026-03-18T01:19:47Z,5.932015107385,co,airSensors,TLM0200
,,4,2026-03-18T01:19:57Z,0.959309924482,co,airSensors,TLM0200
,,4,2026-03-18T01:20:07Z,0.658894831592,co,airSensors,TLM0200
,,4,2026-03-18T01:20:17Z,3.042538375141,co,airSensors,TLM0200
,,4,2026-03-18T01:20:27Z,4.818629429696,co,airSensors,TLM0200
,,4,2026-03-18T01:20:37Z,1.110863974610,co,airSensors,TLM0200
,,4,2026-03-18T01:20:47Z,2.257459940691,co,airSensors,TLM0200
,,4,2026-03-18T01:20:57Z,1.911396431100,co,airSensors,TLM0200
,,4,2026-03-18T01:21:07Z,2.752810766336,co,airSensors,TLM0200
,,4,2026-03-18T01:21:17Z,6.175264721710,co,airSensors,TLM0200
,,4,2026-03-18T01:21:27Z,2.543872273958,co,airSensors,TLM0200
,,4,2026-03-18T01:21:37Z,1.387206258673,co,airSensors,TLM0200
,,4,2026-03-18T01:21:47Z,1.168993867496,co,airSensors,TLM0200
,,4,2026-03-18T01:21:57Z,1.747441043371,co,airSensors,TLM0200
,,4,2026-03-18T01:22:07Z,1.242793835812,co,airSensors,TLM0200
,,4,2026-03-18T01:22:17Z,3.617660518478,co,airSensors,TLM0200
,,4,2026-03-18T01:22:27Z,3.189798961584,co,airSensors,TLM0200
,,4,2026-03-18T01:22:37Z,3.476138046817,co,airSensors,TLM0200
,,4,2026-03-18T01:22:47Z,5.083074335613,co,airSensors,TLM0200
,,4,2026-03-18T01:22:57Z,3.843284237351,co,airSensors,TLM0200
,,4,2026-03-18T01:23:07Z,1.412806952811,co,airSensors,TLM0200
,,4,2026-03-18T01:23:17Z,2.726170991490,co,airSensors,TLM0200
,,4,2026-03-18T01:23:27Z,2.499345328872,co,airSensors,TLM0200
,,4,2026-03-18T01:23:37Z,5.129897628697,co,airSensors,TLM0200
,,4,2026-03-18T01:23:47Z,2.323861855955,co,airSensors,TLM0200
,,4,2026-03-18T01:23:57Z,1.290363079376,co,airSensors,TLM0200
,,4,2026-03-18T01:24:07Z,4.670531759553,co,airSensors,TLM0200
,,4,2026-03-18T01:24:17Z,3.134535754581,co,airSensors,TLM0200
,,4,2026-03-18T01:24:27Z,0.925185414516,co,airSensors,TLM0200
,,4,2026-03-18T01:24:37Z,4.229037492778,co,airSensors,TLM0200
,,4,2026-03-18T01:24:47Z,1.686793249581,co,airSensors,TLM0200
,,4,2026-03-18T01:24:57Z,5.433273936379,co,airSensors,TLM0200
